0	0
1	7
2	7
3	7
4	2
5	0
6	0
7	5
8	4
9	7
10	1
11	0
12	1
13	0
14	5
15	0
16	0
17	7
18	8
19	1495
20	33
21	1495
22	20
23	1
24	6
25	1
26	1
27	7
28	2
29	1
30	0
31	408
32	1
33	0
34	2
35	2
36	0
37	10
38	0
39	0
40	8
41	1
42	0
43	2
44	1
45	0
46	0
47	0
48	0
49	6
50	6
51	7
52	0
53	0
54	7
55	1
56	8
57	0
58	1
59	8
60	0
61	1
62	3
63	5
64	1
65	0
66	1
67	0
68	0
69	0
70	7
71	3
72	2
73	1
74	10
75	1
76	28
77	47
78	4
79	7
80	1
81	1
82	9
83	0
84	2
85	5
86	0
87	17
88	0
89	0
90	1
91	0
92	9
93	8
94	0
95	0
96	1
97	2
98	6
99	1
100	8
101	4
102	1
103	1
104	7
105	0
106	1
107	2
108	1
109	3
110	1
111	2
112	6
113	1
114	1
115	1
116	10
117	8
118	1
119	0
120	5
121	0
122	0
123	1
124	9
125	1
126	6
127	0
128	7
129	0
130	5
131	2
132	0
133	6
134	6
135	2
136	8
137	5
138	0
139	0
140	5
141	2
142	1
143	7
144	8
145	16
146	0
147	0
148	3
149	1
150	9
151	0
152	1
153	0
154	0
155	1495
156	0
157	1
158	1
159	7
160	7
161	8
162	1
163	0
164	0
165	0
166	1
167	1
168	1
169	4
170	1
171	6
172	2
173	0
174	7
175	8
176	1
177	1
178	15
179	48
180	24
181	1
182	1
183	3
184	7
185	2
186	11
187	5
188	0
189	1
190	0
191	8
192	2
193	0
194	8
195	1
196	3
197	0
198	0
199	0
200	45
201	0
202	1
203	1
204	1
205	46
206	445
207	8
208	1
209	1
210	1495
211	4
212	0
213	7
214	0
215	1
216	47
217	1
218	0
219	1
220	0
221	10
222	0
223	8
224	0
225	0
226	0
227	0
228	6
229	0
230	7
231	10
232	5
233	6
234	1
235	2
236	0
237	12
238	2
239	6
240	6
241	0
242	1
243	0
244	0
245	7
246	2
247	1
248	0
249	0
250	1
251	6
252	0
253	6
254	0
255	6
256	1
257	6
258	9
259	0
260	0
261	0
262	0
263	0
264	5
265	4
266	1
267	0
268	1
269	0
270	1
271	0
272	2
273	1
274	1
275	0
276	0
277	4
278	0
279	5
280	9
281	9
282	1
283	9
284	0
285	50
286	0
287	2
288	0
289	0
290	10
291	1
292	0
293	1495
294	0
295	0
296	6
297	3
298	0
299	7
300	0
301	1
302	7
303	1
304	30
305	7
306	48
307	27
308	1
309	8
310	4
311	45
312	9
313	5
314	8
315	8
316	7
317	6
318	35
319	0
320	4
321	2
322	9
323	0
324	1
325	2
326	0
327	3
328	53
329	1
330	1
331	0
332	0
333	21
334	0
335	0
336	21
337	23
338	6
339	2
340	1
341	0
342	7
343	2
344	0
345	0
346	0
347	1
348	9
349	22
350	1495
351	1
352	8
353	79
354	1495
355	0
356	9
357	0
358	27
359	5
360	0
361	21
362	0
363	1495
364	35
365	8
366	8
367	5
368	0
369	1
370	7
371	7
372	1
373	0
374	9
375	1
376	0
377	1
378	2
379	0
380	1
381	3
382	2
383	84
384	1
385	0
386	2
387	1
388	1
389	41
390	8
391	0
392	0
393	1492
394	0
395	9
396	9
397	1
398	6
399	0
400	3
401	2
402	2
403	6
404	1
405	6
406	1
407	0
408	1
409	8
410	8
411	0
412	2
413	4
414	0
415	1495
416	23
417	2
418	7
419	2
420	1
421	0
422	1
423	7
424	51
425	10
426	0
427	1495
428	0
429	6
430	6
431	2
432	1
433	1
434	0
435	1
436	3
437	1
438	8
439	0
440	5
441	2
442	7
443	0
444	0
445	0
446	11
447	0
448	0
449	1
450	2
451	1
452	1495
453	7
454	8
455	10
456	1
457	3
458	0
459	8
460	4
461	2
462	12
463	7
464	0
465	0
466	6
467	2
468	0
469	6
470	1
471	0
472	1495
473	0
474	3
475	7
476	0
477	8
478	5
479	0
480	3
481	0
482	0
483	52
484	42
485	1
486	9
487	0
488	7
489	0
490	1
491	9
492	491
493	0
494	0
495	1
496	1
497	0
498	1
499	7
500	1
501	5
502	1495
503	2
504	2
505	0
506	0
507	8
508	0
509	12
510	0
511	9
512	1
513	2
514	1
515	0
516	8
517	2
518	1
519	0
520	2
521	0
522	1
523	0
524	1
525	0
526	2
527	1
528	12
529	1
530	0
531	2
532	0
533	6
534	9
535	6
536	1
537	275
538	8
539	1495
540	0
541	0
542	1
543	6
544	0
545	8
546	0
547	0
548	0
549	8
550	1
551	7
552	1
553	8
554	0
555	0
556	3
557	10
558	2
559	0
560	7
561	2
562	1
563	3
564	8
565	0
566	1
567	0
568	2
569	9
570	2
571	1
572	5
573	1
574	8
575	0
576	4
577	2
578	0
579	7
580	0
581	1
582	16
583	0
584	1
585	0
586	8
587	8
588	7
589	2
590	9
591	1
592	8
593	2
594	0
595	1
596	0
597	4
598	2
599	8
600	9
601	0
602	2
603	0
604	5
605	7
606	11
607	7
608	0
609	3
610	0
611	0
612	0
613	4
614	0
615	1
616	97
617	7
618	1495
619	48
620	0
621	1
622	7
623	1495
624	0
625	0
626	1
627	1
628	8
629	2
630	0
631	1
632	1
633	0
634	0
635	1
636	2
637	0
638	2
639	3
640	49
641	2
642	1
643	9
644	2
645	1
646	1
647	1
648	0
649	0
650	27
651	1
652	18
653	0
654	1
655	7
656	9
657	6
658	8
659	1
660	0
661	1
662	1
663	3
664	0
665	2
666	1
667	0
668	0
669	0
670	4
671	1
672	1
673	7
674	0
675	9
676	6
677	0
678	4
