0	0
1	0
2	0
3	2
4	0
5	1
6	0
7	15
8	3
9	1
10	0
11	0
12	1
13	21
14	26
15	1
16	1
17	2
18	2
19	0
20	0
21	0
22	0
23	9
24	0
25	0
26	0
27	14
28	14
29	2
30	1
31	2
32	1
33	0
34	0
35	0
36	0
37	0
38	0
39	1
40	1
41	2
42	2
43	0
44	2
45	26
46	2
47	6
48	0
49	0
50	0
51	0
52	4
53	0
54	1
55	0
56	0
57	82
58	8
59	0
60	0
61	2
62	1
63	2
64	1
65	3
66	118
67	2
68	0
69	0
70	4
71	2
72	0
73	0
74	2
75	1
76	3
77	0
78	0
79	1
80	1
81	4
82	1
83	2
84	1
85	2
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	118
94	3
95	2
96	0
97	1
98	1
99	3
100	3
101	2
102	2
103	2
104	3
105	1
106	1
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	3
115	0
116	0
117	4
118	34
119	11
120	7
121	0
122	7
123	0
124	3
125	1
126	3
127	2
128	3
129	8
130	26
131	62
132	7
133	0
134	0
135	0
136	0
137	0
138	4
139	0
140	1
141	0
142	2
143	1
144	10
145	14
146	3
147	6
148	3
149	0
150	3
151	0
152	0
153	5
154	0
155	0
156	1
157	2
158	2
159	34
160	5
161	1
162	2
163	1
164	2
165	3
166	4
167	2
168	1
169	4
170	1
171	0
172	0
173	1
174	10
175	0
176	2
177	0
178	0
179	1
180	14
181	1
182	1
183	1
184	2
185	2
186	1
187	1
188	1
189	3
190	2
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	118
199	22
200	17
201	1
202	12
203	2
204	0
205	1
206	3
207	20
208	3
209	1
210	2
211	0
212	0
213	5
214	21
215	0
216	7
217	0
218	0
219	15
220	2
221	12
222	1
223	5
224	2
225	3
226	0
227	0
228	0
229	0
230	0
231	5
232	4
233	1
234	1
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	1
243	0
244	3
245	49
246	2
247	2
248	0
249	1
250	2
251	2
252	4
253	1
254	1
255	4
256	49
257	3
258	8
259	8
260	3
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	1
269	6
270	0
271	2
272	0
273	10
274	3
275	2
276	2
277	24
278	2
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	1
288	0
289	2
290	1
291	2
292	2
293	0
294	1
295	5
296	2
297	10
298	2
299	11
300	0
301	0
302	0
303	0
304	0
305	1
306	2
307	6
308	78
309	10
310	2
311	1
312	21
313	1
314	2
315	2
316	3
317	3
318	1
319	2
320	0
321	0
322	0
323	4
324	11
325	0
326	1
327	1
328	2
329	1
330	6
331	26
332	2
333	9
334	1
335	2
336	2
337	1
338	0
339	0
340	2
341	0
342	0
343	0
344	3
345	0
346	6
347	4
348	30
349	1
350	9
351	2
352	2
353	2
354	5
355	0
356	0
357	0
358	0
359	0
360	2
361	1
362	1
363	0
364	1
365	2
366	2
367	6
368	3
369	1
370	15
371	0
372	0
373	4
374	10
375	0
376	7
377	0
378	112
379	2
380	0
381	1
382	10
383	1
384	1
385	11
386	53
387	2
388	13
389	2
390	10
391	0
392	0
393	0
394	0
395	0
396	2
397	0
398	0
399	1
400	0
401	0
402	0
403	1
404	8
405	0
406	3
407	2
408	8
409	49
410	2
411	12
412	7
413	13
414	12
415	0
416	0
417	0
418	0
419	0
420	0
421	3
422	1
423	8
424	3
425	22
426	1
427	18
428	1
429	0
430	7
431	1
432	2
433	9
434	0
435	0
436	24
437	0
438	2
439	1
440	2
441	2
442	1
443	2
444	2
445	1
446	2
447	1
448	2
449	2
450	4
451	0
452	0
453	0
454	0
455	10
456	0
457	1
458	24
459	1
460	1
461	1
462	10
463	65
464	0
465	2
466	2
467	13
468	50
469	2
470	3
471	4
472	50
473	0
474	0
475	0
476	0
477	0
478	0
479	21
480	0
481	2
482	1
483	2
484	22
485	4
486	2
487	2
488	4
489	2
490	0
491	2
492	2
493	0
494	0
495	0
496	0
497	0
498	1
499	1
500	0
501	2
502	0
503	10
504	0
505	0
506	15
507	1
508	7
509	2
510	2
511	2
512	8
513	1
514	0
515	0
516	0
517	0
518	1
519	2
520	1
521	4
522	2
523	0
524	3
525	1
526	4
527	6
528	2
529	0
530	2
531	6
532	34
533	0
