0	0
1	0
2	0
3	6
4	3
5	6
6	0
7	6
8	6
9	2
10	1
11	5
12	4
13	1
14	0
15	0
16	5
17	0
18	1
19	0
20	4
21	7
22	27
23	0
24	158
25	1
26	1
27	2
28	1
29	7
30	1
31	0
32	0
33	0
34	2
35	0
36	0
37	6
38	0
39	6
40	1
41	0
42	2
43	1
44	0
45	0
46	0
47	6
48	6
49	6
50	0
51	0
52	1
53	6
54	6
55	0
56	1
57	7
58	0
59	3
60	0
61	1
62	1
63	5
64	0
65	0
66	1
67	0
68	0
69	2
70	3
71	5
72	6
73	1
74	0
75	0
76	4
77	1
78	7
79	0
80	1
81	8
82	6
83	0
84	2
85	4
86	0
87	0
88	1
89	0
90	0
91	0
92	6
93	0
94	0
95	1
96	5
97	2
98	0
99	6
100	4
101	1
102	1
103	5
104	2
105	1
106	0
107	0
108	3
109	1
110	1
111	2
112	0
113	1
114	1
115	0
116	1
117	0
118	0
119	0
120	0
121	0
122	1
123	1
124	5
125	0
126	5
127	0
128	7
129	4
130	2
131	0
132	0
133	4
134	2
135	0
136	4
137	0
138	0
139	1
140	0
141	7
142	14
143	2
144	0
145	0
146	1
147	9
148	0
149	1
150	0
151	0
152	0
153	0
154	1
155	1
156	6
157	6
158	7
159	1
160	0
161	0
162	0
163	0
164	1
165	1
166	1
167	0
168	0
169	5
170	2
171	0
172	0
173	0
174	1
175	1
176	0
177	0
178	0
179	3
180	1
181	2
182	1
183	0
184	4
185	2
186	0
187	1
188	6
189	0
190	0
191	6
192	0
193	3
194	1
195	0
196	0
197	0
198	0
199	0
200	1
201	0
202	0
203	1
204	1
205	0
206	7
207	1
208	4
209	158
210	0
211	1
212	0
213	1
214	0
215	0
216	0
217	1
218	0
219	0
220	0
221	7
222	0
223	0
224	0
225	0
226	0
227	3
228	0
229	7
230	8
231	0
232	6
233	9
234	2
235	2
236	0
237	1
238	4
239	5
240	0
241	0
242	0
243	5
244	2
245	1
246	0
247	0
248	1
249	6
250	0
251	0
252	0
253	0
254	0
255	6
256	6
257	0
258	0
259	0
260	0
261	2
262	1
263	0
264	0
265	0
266	0
267	2
268	1
269	0
270	0
271	0
272	1
273	0
274	0
275	0
276	0
277	0
278	0
279	1
280	0
281	0
282	8
283	1
284	0
285	0
286	0
287	1
288	0
289	0
290	0
291	0
292	0
293	3
294	0
295	0
296	1
297	0
298	0
299	0
300	0
301	0
302	27
303	0
304	0
305	7
306	4
307	0
308	7
309	5
310	0
311	4
312	0
313	0
314	7
315	3
316	0
317	0
318	3
319	0
320	6
321	2
322	1
323	0
324	0
325	2
326	2
327	0
328	1
329	0
330	1
331	0
332	0
333	0
334	0
335	12
336	11
337	0
338	2
339	1
340	0
341	2
342	0
343	0
344	0
345	0
346	0
347	1
348	12
349	7
350	1
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	6
363	12
364	0
365	0
366	5
367	1
368	6
369	0
370	1
371	0
372	1
373	0
374	1
375	2
376	0
377	0
378	3
379	1
380	2
381	6
382	0
383	1
384	0
385	2
386	1
387	1
388	0
389	0
390	0
391	0
392	0
393	6
394	8
395	0
396	0
397	0
398	1
399	0
400	1
401	0
402	2
403	4
404	1
405	3
406	0
407	2
408	6
409	1
410	0
411	7
412	0
413	0
414	0
415	0
416	2
417	6
418	4
419	0
420	0
421	1
422	0
423	6
424	0
425	0
426	8
427	0
428	6
429	0
430	0
431	5
432	1
433	1
434	1
435	0
436	0
437	0
438	2
439	1
440	0
441	0
442	6
443	1
444	0
445	0
446	0
447	0
448	0
449	1
450	1
451	1
452	0
453	3
454	1
455	8
456	6
457	0
458	0
459	5
460	5
461	2
462	10
463	5
464	2
465	0
466	0
467	0
468	1
469	1
470	5
471	0
472	0
473	6
474	4
475	0
476	0
477	0
478	0
479	5
480	0
481	2
482	0
483	2
484	0
485	0
486	0
487	0
488	6
489	0
490	6
491	0
492	1
493	6
494	5
495	0
496	0
497	1
498	1
499	1
500	1
501	0
502	0
503	6
504	0
505	0
506	2
507	2
508	0
509	0
510	4
511	0
512	5
513	0
514	1
515	2
516	0
517	0
518	0
519	1
520	1
521	0
522	2
523	0
524	1
525	1
526	0
527	2
528	2
529	0
530	0
531	0
532	6
533	0
