0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	8
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	6
33	0
34	496
35	0
36	393
37	393
38	0
39	0
40	0
41	0
42	0
43	539
44	539
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	539
58	0
59	539
60	0
61	0
62	0
63	0
64	0
65	358
66	0
67	539
68	0
69	3
70	0
71	0
72	491
73	0
74	539
75	539
76	539
77	539
78	496
79	0
80	539
81	539
82	539
83	0
84	539
85	539
86	539
87	539
88	539
89	539
90	539
91	539
92	0
93	0
94	539
95	0
96	539
97	393
98	539
99	0
100	0
101	539
102	539
103	0
104	0
105	0
106	0
107	491
108	0
109	0
110	539
111	539
112	0
113	0
114	396
115	491
116	393
117	0
118	0
119	539
120	491
121	539
122	539
123	539
124	539
125	539
126	539
127	539
128	539
129	539
130	0
131	539
132	0
133	539
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	539
153	496
154	396
155	11
156	491
157	8
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	539
169	539
170	539
171	539
172	539
173	539
174	539
175	539
176	539
177	539
178	539
179	396
180	539
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	9
213	261
214	17
215	9
216	0
217	0
218	0
219	0
220	10
221	496
222	396
223	491
224	393
225	0
226	0
227	0
228	0
229	0
230	539
231	539
232	539
233	539
234	539
235	539
236	138
237	539
238	539
239	539
240	539
241	539
242	0
243	396
244	491
245	0
246	6
247	0
248	0
249	0
250	0
251	0
252	393
253	396
254	0
255	0
256	0
257	0
258	539
259	539
260	496
261	0
262	0
263	539
264	0
265	539
266	539
267	539
268	0
269	0
270	0
271	0
272	0
273	0
274	539
275	539
276	539
277	261
278	539
279	539
280	539
281	539
282	539
283	10
284	0
285	0
286	539
287	0
288	0
289	0
290	0
291	0
292	539
293	539
294	496
295	5
296	539
297	539
298	0
299	539
300	0
301	3
302	0
303	0
304	0
305	0
306	0
307	0
308	539
309	539
310	539
311	539
312	539
313	539
314	539
315	496
316	539
317	539
318	539
319	539
320	539
321	0
322	0
323	396
324	491
325	496
326	539
327	539
328	539
329	539
330	539
331	0
332	0
333	0
334	539
335	539
336	539
337	0
338	539
339	0
340	0
341	0
342	0
343	0
344	496
345	393
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	6
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	6
380	393
381	496
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	539
395	0
396	539
397	539
398	539
399	539
400	539
401	539
402	539
403	539
404	539
405	6
406	539
407	539
408	539
409	539
410	539
411	539
412	6
413	0
414	539
415	539
416	539
417	539
418	0
419	5
420	0
421	0
422	0
423	0
424	6
425	46
426	496
427	0
428	0
429	4
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	539
439	539
440	0
441	0
442	539
443	496
444	0
445	0
446	0
447	0
448	0
449	539
450	539
451	539
452	539
453	539
454	0
455	0
456	0
457	0
458	0
459	0
460	393
461	0
462	0
463	0
464	393
465	4
466	0
467	491
468	0
469	0
470	0
471	0
472	0
473	0
474	539
475	496
476	0
477	0
478	0
479	539
480	0
481	0
482	539
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	539
499	539
500	539
501	539
502	0
503	133
504	429
505	0
506	436
507	496
508	0
509	5
510	496
511	0
512	539
513	539
514	539
515	0
516	0
517	0
518	0
519	496
520	539
521	4
522	539
523	539
524	539
525	539
526	539
527	539
528	539
529	539
530	539
531	539
532	539
533	491
